trial_id,company_id,signup_date,product,deployment_type,company_size,region,country,db_platform,persona,acquisition_channel,campaign,landing_variant,trial_length_days,activated,is_pql,sales_assisted,became_sql,trial_extended,extension_days,converted,time_to_convert_days,non_conversion_reason,competitor,plan,acv_usd,mrr_usd,seats_purchased,cac_usd
T106066,C206066,2025-11-05,DPA,self_hosted,SMB,EMEA,Germany,PostgreSQL,IT_ops,events,pass-summit,B,14,true,false,false,false,false,0,true,9.0,,,Standard,3300.0,275.0,3.0,140.0
T106067,C206067,2025-06-14,DPM,saas,enterprise,NAM,Canada,Amazon Aurora,DBA,paid_social,li-dba-persona,B,14,true,true,true,true,false,0,true,6.0,,,Premier,18400.0,1533.0,15.0,140.0
T106068,C206068,2025-07-21,DPA,self_hosted,mid_market,LATAM,Brazil,SQL Server,DBA,email,newsletter,B,30,true,true,true,true,false,0,true,16.0,,,Professional,8900.0,742.0,7.0,5.0
T106069,C206069,2025-04-16,DPM,saas,SMB,NAM,Canada,PostgreSQL,DBA,organic,seo-docs,B,30,true,true,false,false,false,0,true,20.0,,,Standard,2800.0,233.0,2.0,11.0
T106070,C206070,2026-05-15,DPM,saas,SMB,NAM,Canada,MySQL,DBA,organic,organic-brand,B,14,true,true,false,false,false,0,false,,price,,,,,,9.0
T106071,C206071,2025-02-11,SQL Sentry,self_hosted,SMB,EMEA,Netherlands,Azure SQL,IT_ops,organic,seo-docs,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,11.0
T106072,C206072,2025-01-12,DPA,self_hosted,mid_market,APAC,Singapore,PostgreSQL,DBA,content,whitepaper-query-tuning,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,23.0
T106073,C206073,2025-05-17,SQL Sentry,self_hosted,SMB,APAC,India,SQL Server,DBA,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,no_response,,,,,,130.0
T106074,C206074,2026-04-01,DPM,saas,SMB,NAM,United States,Amazon Aurora,DBA,organic,seo-docs,A,14,true,true,false,false,false,0,false,,no_response,,,,,,9.0
T106075,C206075,2025-11-23,DPA,self_hosted,enterprise,APAC,Singapore,MySQL,DBA,content,ebook-sql-server,B,30,false,false,false,false,false,0,true,22.0,,,Premier,25400.0,2117.0,21.0,42.0
T106076,C206076,2026-01-11,DPA,self_hosted,mid_market,APAC,India,PostgreSQL,DBA,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,51.0
T106077,C206077,2025-08-30,DPA,self_hosted,enterprise,APAC,Singapore,Oracle,IT_ops,content,ebook-sql-server,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,40.0
T106078,C206078,2025-02-25,DPA,self_hosted,mid_market,NAM,Canada,Azure SQL,DBA,paid_social,li-retargeting,A,30,false,false,false,false,false,0,false,,no_response,,,,,,85.0
T106079,C206079,2026-04-20,DPA,self_hosted,enterprise,EMEA,UAE,Amazon RDS,developer,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,100.0
T106080,C206080,2025-05-23,DPA,self_hosted,SMB,APAC,India,Azure SQL,IT_ops,organic,organic-brand,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,7.0
T106081,C206081,2025-01-28,SQL Sentry,self_hosted,SMB,NAM,Canada,SQL Server,DBA,paid_search,gads-dba-tools,B,30,true,true,false,false,false,0,false,,price,,,,,,71.0
T106082,C206082,2025-12-17,DPA,self_hosted,SMB,EMEA,United Kingdom,Oracle,DBA,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,102.0
T106083,C206083,2025-03-08,DPA,self_hosted,SMB,EMEA,Germany,Amazon RDS,DBA,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,81.0
T106084,C206084,2025-03-18,DPM,saas,enterprise,EMEA,UAE,MongoDB,DBA,referral,customer-referral,B,14,true,false,false,false,false,0,true,9.0,,,Premier,24000.0,2000.0,20.0,14.0
T106085,C206085,2026-03-28,DPA,self_hosted,mid_market,NAM,Canada,MySQL,DBA,paid_search,gads-sql-monitoring,A,30,true,false,false,false,false,0,false,,price,,,,,,55.0
T106086,C206086,2025-11-08,DPA,self_hosted,SMB,NAM,Canada,Oracle,DBA,paid_search,gads-sql-monitoring,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,64.0
T106087,C206087,2025-06-23,DPA,self_hosted,SMB,EMEA,Netherlands,PostgreSQL,DBA,paid_search,gads-dba-tools,A,14,false,false,false,false,false,0,true,8.0,,,Standard,2500.0,208.0,2.0,98.0
T106088,C206088,2025-08-25,DPA,self_hosted,mid_market,NAM,United States,SQL Server,DBA,organic,seo-docs,B,14,false,false,false,false,false,0,false,,no_response,,,,,,11.0
T106089,C206089,2026-02-26,DPA,self_hosted,SMB,NAM,Canada,PostgreSQL,DBA,paid_social,li-retargeting,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,105.0
T106090,C206090,2025-02-24,DPA,self_hosted,mid_market,EMEA,Germany,Amazon RDS,DBA,events,aws-reinvent,A,14,true,false,false,false,true,7,false,,missing_db_platform,,,,,,114.0
T106091,C206091,2025-04-02,DPM,saas,enterprise,NAM,United States,Redis,DBA,events,pass-summit,B,14,true,true,true,true,false,0,true,11.0,,,Premier,28700.0,2392.0,24.0,112.0
T106092,C206092,2026-01-06,DPM,saas,mid_market,EMEA,UAE,Redis,DBA,organic,seo-blog,B,30,true,true,true,true,false,0,false,,price,,,,,,7.0
T106093,C206093,2026-01-02,DPA,self_hosted,SMB,LATAM,Mexico,Azure SQL,IT_ops,events,sqlbits,A,14,false,false,false,false,false,0,false,,no_response,,,,,,146.0
T106094,C206094,2026-06-05,SQL Sentry,self_hosted,mid_market,EMEA,Germany,SQL Server,IT_ops,paid_search,gads-dba-tools,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,56.0
T106095,C206095,2025-09-08,SQL Sentry,self_hosted,mid_market,NAM,Canada,SQL Server,IT_ops,organic,seo-blog,A,30,true,false,false,false,false,0,true,21.0,,,Professional,8000.0,667.0,7.0,8.0
T106096,C206096,2025-02-23,DPM,saas,enterprise,NAM,Canada,Amazon Aurora,IT_ops,direct,direct,B,14,true,true,true,true,false,0,true,10.0,,,Premier,34600.0,2883.0,29.0,5.0
T106097,C206097,2025-11-30,DPA,self_hosted,SMB,EMEA,Germany,Oracle,DBA,channel_partner,reseller-emea,B,14,true,true,true,true,true,14,false,,chose_competitor,Quest Foglight,,,,,40.0
T106098,C206098,2026-01-16,SQL Sentry,self_hosted,mid_market,EMEA,UAE,Azure SQL,developer,paid_search,gads-dba-tools,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,83.0
T106099,C206099,2025-04-18,DPA,self_hosted,mid_market,APAC,Singapore,MySQL,DBA,email,newsletter,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,5.0
T106100,C206100,2025-12-07,DPA,self_hosted,mid_market,EMEA,Germany,SQL Server,IT_ops,content,whitepaper-query-tuning,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,44.0
T106101,C206101,2025-05-27,DPM,saas,SMB,NAM,United States,MongoDB,DBA,direct,direct,B,14,true,true,true,true,false,0,true,13.0,,,Standard,2900.0,242.0,2.0,6.0
T106102,C206102,2026-04-15,DPA,self_hosted,SMB,NAM,United States,PostgreSQL,DBA,organic,seo-blog,B,14,true,true,true,true,false,0,false,,no_response,,,,,,11.0
T106103,C206103,2026-04-11,DPA,self_hosted,enterprise,EMEA,Germany,Amazon RDS,developer,organic,seo-blog,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T106104,C206104,2025-10-07,DPA,self_hosted,SMB,NAM,United States,Oracle,DBA,email,db-tips-drip,A,30,true,true,true,true,false,0,false,,chose_competitor,IDERA,,,,,7.0
T106105,C206105,2026-06-03,DPM,saas,SMB,EMEA,Germany,Redis,DBA,organic,seo-docs,B,14,true,true,false,false,false,0,false,,chose_competitor,native tools,,,,,11.0
T106106,C206106,2026-06-08,DPA,self_hosted,mid_market,NAM,United States,PostgreSQL,DBA,channel_partner,reseller-apac,A,30,true,true,true,true,false,0,true,13.0,,,Professional,9900.0,825.0,8.0,67.0
T106107,C206107,2025-04-11,DPA,self_hosted,SMB,EMEA,United Kingdom,Oracle,DBA,organic,organic-brand,B,30,false,false,false,false,false,0,false,,no_response,,,,,,7.0
T106108,C206108,2025-09-04,SQL Sentry,self_hosted,mid_market,EMEA,Netherlands,SQL Server,developer,events,pass-summit,B,14,true,false,false,false,false,0,false,,no_response,,,,,,152.0
T106109,C206109,2025-12-30,DPA,self_hosted,SMB,APAC,Australia,Oracle,IT_ops,organic,seo-blog,A,30,true,false,false,false,false,0,false,,chose_competitor,native tools,,,,,9.0
T106110,C206110,2025-03-10,DPA,self_hosted,mid_market,NAM,United States,SQL Server,IT_ops,events,aws-reinvent,B,14,false,false,false,false,false,0,false,,no_response,,,,,,156.0
T106111,C206111,2025-09-12,SQL Sentry,self_hosted,SMB,LATAM,Argentina,SQL Server,DBA,organic,organic-brand,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,11.0
T106112,C206112,2025-07-05,DPM,saas,SMB,EMEA,Germany,PostgreSQL,DBA,organic,seo-docs,B,14,true,true,true,true,false,0,true,5.0,,,Standard,2200.0,183.0,2.0,7.0
T106113,C206113,2026-05-28,SQL Sentry,self_hosted,mid_market,APAC,Australia,Azure SQL,IT_ops,organic,seo-docs,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,6.0
T106114,C206114,2025-09-28,DPA,self_hosted,enterprise,EMEA,UAE,Amazon RDS,DBA,email,db-tips-drip,A,14,false,false,false,false,false,0,true,13.0,,,Premier,33600.0,2800.0,28.0,8.0
T106115,C206115,2026-03-12,DPA,self_hosted,SMB,APAC,Australia,Azure SQL,DBA,organic,organic-brand,A,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,11.0
T106116,C206116,2025-09-14,SQL Sentry,self_hosted,SMB,EMEA,United Kingdom,SQL Server,DBA,paid_search,gads-dba-tools,A,30,false,false,false,false,false,0,true,21.0,,,Standard,3400.0,283.0,3.0,49.0
T106117,C206117,2025-04-13,DPA,self_hosted,SMB,NAM,Canada,SQL Server,DBA,channel_partner,reseller-emea,B,30,true,true,false,false,false,0,true,23.0,,,Standard,3200.0,267.0,3.0,62.0
T106118,C206118,2026-04-23,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,developer,paid_search,gads-sql-monitoring,A,30,false,false,false,false,false,0,false,,no_response,,,,,,88.0
T106119,C206119,2025-01-01,DPA,self_hosted,SMB,LATAM,Mexico,Azure SQL,DBA,organic,seo-blog,A,30,false,false,false,false,false,0,false,,no_response,,,,,,8.0
T106120,C206120,2025-02-16,DPM,saas,enterprise,EMEA,UAE,Amazon Aurora,DBA,email,newsletter,A,14,true,true,true,true,false,0,true,4.0,,,Premier,33700.0,2808.0,28.0,7.0
T106121,C206121,2025-09-02,DPA,self_hosted,SMB,APAC,Australia,PostgreSQL,DBA,organic,seo-blog,A,14,false,false,false,false,false,0,false,,no_response,,,,,,11.0
T106122,C206122,2026-02-07,DPM,saas,SMB,APAC,India,Amazon Aurora,DBA,events,sqlbits,A,14,true,true,false,false,false,0,false,,price,,,,,,88.0
T106123,C206123,2025-08-21,DPA,self_hosted,enterprise,NAM,Canada,Amazon RDS,DBA,paid_social,li-retargeting,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,81.0
T106124,C206124,2025-02-24,SQL Sentry,self_hosted,mid_market,APAC,Singapore,SQL Server,developer,referral,g2-review,B,30,false,false,false,false,false,0,false,,missing_db_platform,,,,,,9.0
T106125,C206125,2025-08-07,DPA,self_hosted,SMB,NAM,United States,Oracle,DBA,paid_search,bing-dba,A,30,true,true,false,false,false,0,false,,price,,,,,,52.0
T106126,C206126,2025-06-25,DPA,self_hosted,mid_market,NAM,United States,MySQL,DBA,paid_social,li-dba-persona,B,14,true,false,false,false,false,0,true,8.0,,,Professional,6900.0,575.0,6.0,109.0
T106127,C206127,2025-01-05,DPA,self_hosted,mid_market,EMEA,France,PostgreSQL,DBA,channel_partner,reseller-emea,B,30,true,false,false,false,false,0,false,,price,,,,,,59.0
T106128,C206128,2025-11-29,DPA,self_hosted,enterprise,APAC,Japan,PostgreSQL,IT_ops,email,newsletter,A,30,false,false,false,false,false,0,false,,no_response,,,,,,8.0
T106129,C206129,2025-04-02,DPA,self_hosted,SMB,EMEA,United Kingdom,SQL Server,DBA,organic,seo-docs,A,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,7.0
T106130,C206130,2025-07-21,DPA,self_hosted,mid_market,NAM,United States,Oracle,developer,organic,seo-docs,A,14,true,true,true,true,false,0,true,12.0,,,Professional,9700.0,808.0,8.0,11.0
T106131,C206131,2026-01-18,DPM,saas,mid_market,EMEA,Germany,PostgreSQL,DBA,content,webinar-postgres,A,30,true,true,true,true,true,14,false,,price,,,,,,29.0
T106132,C206132,2026-02-24,DPM,saas,enterprise,APAC,Australia,Redis,DBA,content,ebook-sql-server,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,42.0
T106133,C206133,2025-07-06,SQL Sentry,self_hosted,mid_market,EMEA,Germany,Azure SQL,developer,organic,seo-blog,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,8.0
T106134,C206134,2025-08-14,DPA,self_hosted,SMB,NAM,Canada,Amazon RDS,DBA,events,pass-summit,B,30,false,false,false,false,false,0,false,,no_response,,,,,,144.0
T106135,C206135,2025-06-26,DPA,self_hosted,enterprise,NAM,Canada,Amazon RDS,DBA,paid_search,bing-dba,B,30,true,false,false,false,true,14,false,,chose_competitor,Datadog,,,,,54.0
T106136,C206136,2026-05-30,DPA,self_hosted,mid_market,EMEA,United Kingdom,Oracle,DBA,direct,direct,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T106137,C206137,2025-05-22,DPA,self_hosted,mid_market,NAM,United States,MySQL,IT_ops,email,db-tips-drip,B,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,9.0
T106138,C206138,2025-05-17,SQL Sentry,self_hosted,SMB,APAC,Australia,SQL Server,DBA,content,ebook-sql-server,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,39.0
T106139,C206139,2025-10-15,DPM,saas,enterprise,NAM,Canada,Amazon Aurora,IT_ops,email,db-tips-drip,A,14,true,false,false,false,false,0,false,,no_response,,,,,,5.0
T106140,C206140,2025-05-21,DPA,self_hosted,mid_market,EMEA,United Kingdom,PostgreSQL,IT_ops,organic,seo-docs,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T106141,C206141,2025-04-30,DPA,self_hosted,enterprise,APAC,Japan,MySQL,IT_ops,paid_search,gads-brand,A,14,false,false,false,false,false,0,false,,no_response,,,,,,61.0
T106142,C206142,2025-03-18,DPA,self_hosted,mid_market,EMEA,Netherlands,Amazon RDS,developer,channel_partner,reseller-emea,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,32.0
T106143,C206143,2026-01-17,DPA,self_hosted,SMB,APAC,Australia,MySQL,IT_ops,referral,customer-referral,A,30,false,false,false,false,false,0,false,,missing_db_platform,,,,,,18.0
T106144,C206144,2026-01-04,DPA,self_hosted,mid_market,NAM,United States,Azure SQL,DBA,organic,seo-blog,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,10.0
T106145,C206145,2026-01-22,DPA,self_hosted,SMB,EMEA,Germany,SQL Server,developer,channel_partner,reseller-emea,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,57.0
T106146,C206146,2026-03-16,DPA,self_hosted,SMB,APAC,Singapore,Azure SQL,DBA,paid_search,gads-sql-monitoring,A,14,false,false,false,false,false,0,false,,no_response,,,,,,90.0
T106147,C206147,2025-08-12,DPA,self_hosted,enterprise,APAC,India,PostgreSQL,IT_ops,email,newsletter,B,14,false,false,false,false,false,0,false,,price,,,,,,5.0
T106148,C206148,2026-05-15,SQL Sentry,self_hosted,enterprise,EMEA,Germany,Azure SQL,DBA,channel_partner,partner-portal,B,14,false,false,false,false,false,0,false,,no_response,,,,,,67.0
T106149,C206149,2026-02-27,DPM,saas,mid_market,NAM,United States,MySQL,DBA,paid_search,gads-sql-monitoring,A,30,true,true,true,true,false,0,true,22.0,,,Professional,10300.0,858.0,9.0,90.0
T106150,C206150,2026-03-30,DPA,self_hosted,SMB,NAM,United States,Oracle,IT_ops,organic,seo-docs,B,14,true,false,false,false,false,0,true,7.0,,,Standard,1900.0,158.0,2.0,10.0
T106151,C206151,2026-02-22,DPA,self_hosted,mid_market,APAC,Japan,MySQL,IT_ops,paid_social,li-dba-persona,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,132.0
T106152,C206152,2025-08-30,DPA,self_hosted,mid_market,EMEA,United Kingdom,Amazon RDS,developer,content,ebook-sql-server,B,30,false,false,false,false,false,0,false,,no_response,,,,,,43.0
T106153,C206153,2025-07-18,SQL Sentry,self_hosted,SMB,NAM,United States,SQL Server,DBA,content,webinar-postgres,B,14,false,false,false,false,false,0,false,,missing_db_platform,,,,,,31.0
T106154,C206154,2025-10-03,DPA,self_hosted,SMB,EMEA,France,Amazon RDS,IT_ops,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,no_response,,,,,,6.0
T106155,C206155,2025-03-19,SQL Sentry,self_hosted,mid_market,NAM,United States,Azure SQL,DBA,channel_partner,reseller-emea,A,14,true,true,true,true,true,7,false,,price,,,,,,65.0
T106156,C206156,2025-10-18,DPA,self_hosted,SMB,NAM,Canada,Azure SQL,DBA,organic,organic-brand,A,30,true,true,false,false,false,0,true,27.0,,,Standard,2400.0,200.0,2.0,11.0
T106157,C206157,2025-02-05,DPM,saas,mid_market,LATAM,Brazil,Redis,DBA,referral,g2-review,A,30,true,true,true,true,true,7,true,36.0,,,Professional,10200.0,850.0,8.0,11.0
T106158,C206158,2025-01-04,DPA,self_hosted,SMB,EMEA,France,PostgreSQL,DBA,organic,seo-docs,B,14,true,true,false,false,false,0,false,,chose_competitor,IDERA,,,,,6.0
T106159,C206159,2026-05-20,DPA,self_hosted,enterprise,NAM,Canada,Amazon RDS,IT_ops,referral,customer-referral,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,12.0
T106160,C206160,2026-02-08,DPA,self_hosted,enterprise,APAC,Singapore,Amazon RDS,IT_ops,events,pass-summit,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,141.0
T106161,C206161,2025-12-12,DPA,self_hosted,SMB,LATAM,Mexico,Azure SQL,IT_ops,channel_partner,reseller-emea,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,53.0
T106162,C206162,2025-08-20,DPA,self_hosted,enterprise,APAC,Japan,SQL Server,developer,channel_partner,reseller-apac,A,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,39.0
T106163,C206163,2025-12-16,DPM,saas,mid_market,APAC,Australia,MongoDB,IT_ops,organic,seo-blog,A,30,true,true,true,true,false,0,true,22.0,,,Professional,10200.0,850.0,8.0,10.0
T106164,C206164,2026-05-04,SQL Sentry,self_hosted,enterprise,LATAM,Mexico,SQL Server,IT_ops,email,newsletter,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,7.0
T106165,C206165,2026-01-23,DPM,saas,enterprise,NAM,United States,PostgreSQL,IT_ops,paid_search,bing-dba,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,99.0
T106166,C206166,2025-12-31,DPM,saas,SMB,APAC,Japan,PostgreSQL,DBA,paid_search,bing-dba,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,82.0
T106167,C206167,2025-10-23,DPA,self_hosted,enterprise,NAM,Canada,Amazon RDS,DBA,content,webinar-postgres,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,43.0
T106168,C206168,2025-08-23,DPM,saas,SMB,NAM,United States,MySQL,developer,content,whitepaper-query-tuning,A,14,true,true,false,false,false,0,false,,missing_db_platform,,,,,,23.0
T106169,C206169,2026-02-12,SQL Sentry,self_hosted,enterprise,NAM,Canada,SQL Server,DBA,email,db-tips-drip,A,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,5.0
T106170,C206170,2026-06-08,DPA,self_hosted,mid_market,NAM,Canada,Azure SQL,DBA,content,whitepaper-query-tuning,B,14,false,false,false,false,false,0,false,,no_response,,,,,,41.0
T106171,C206171,2025-10-05,SQL Sentry,self_hosted,mid_market,APAC,India,Azure SQL,DBA,paid_search,gads-dba-tools,B,30,false,false,false,false,false,0,false,,no_response,,,,,,94.0
T106172,C206172,2025-09-17,DPM,saas,SMB,APAC,Singapore,MongoDB,DBA,paid_search,gads-sql-monitoring,B,14,false,false,false,false,false,0,false,,setup_too_complex,,,,,,104.0
T106173,C206173,2025-10-06,SQL Sentry,self_hosted,SMB,NAM,Canada,Azure SQL,IT_ops,channel_partner,reseller-apac,B,14,false,false,false,false,false,0,false,,no_response,,,,,,52.0
T106174,C206174,2025-10-05,SQL Sentry,self_hosted,SMB,APAC,Singapore,Azure SQL,developer,email,db-tips-drip,B,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,8.0
T106175,C206175,2026-06-12,DPA,self_hosted,SMB,APAC,Japan,Amazon RDS,IT_ops,paid_social,li-dba-persona,B,30,false,false,false,false,false,0,false,,setup_too_complex,,,,,,91.0
T106176,C206176,2026-02-16,DPM,saas,SMB,NAM,United States,MongoDB,IT_ops,paid_search,gads-brand,B,14,true,true,false,false,true,14,true,20.0,,,Standard,2700.0,225.0,2.0,66.0
T106177,C206177,2025-08-30,DPA,self_hosted,SMB,APAC,Australia,SQL Server,developer,channel_partner,reseller-apac,A,14,false,false,false,false,false,0,false,,no_response,,,,,,42.0
T106178,C206178,2025-09-06,SQL Sentry,self_hosted,enterprise,NAM,Canada,SQL Server,DBA,paid_search,gads-sql-monitoring,B,14,true,false,false,false,false,0,true,12.0,,,Premier,22000.0,1833.0,18.0,82.0
T106179,C206179,2025-10-08,SQL Sentry,self_hosted,enterprise,NAM,Canada,Azure SQL,DBA,channel_partner,reseller-emea,A,14,false,false,false,false,false,0,false,,couldnt_connect_db,,,,,,61.0
T106180,C206180,2025-01-31,DPA,self_hosted,mid_market,EMEA,United Kingdom,SQL Server,IT_ops,paid_social,li-dba-persona,B,14,true,false,false,false,false,0,false,,missing_db_platform,,,,,,85.0
