opportunity_id,trial_id,product,region,stage,won,acv_usd
O02837,T30607,SQL Sentry,NAM,Closed Lost,0,
O02838,T30609,SQL Sentry,EMEA,Proposal,0,6000.0
O02839,T30623,DPA,NAM,Closed Lost,0,
O02840,T30630,SQL Sentry,NAM,Closed Won,1,53800.0
O02841,T30658,DPA,NAM,Technical Evaluation,0,33600.0
O02842,T30664,DPA,APAC,Closed Lost,0,
O02843,T30677,SQL Sentry,EMEA,Closed Lost,0,
O02844,T30681,DPA,APAC,Proposal,0,18000.0
O02845,T30682,DPA,NAM,Closed Lost,0,
O02846,T30703,DPA,EMEA,Discovery,0,3400.0
O02847,T30704,SQL Sentry,NAM,Discovery,0,29600.0
O02848,T30715,DPM,APAC,Proposal,0,8400.0
O02849,T30721,DPA,APAC,Negotiation,0,9200.0
O02850,T30743,DPA,NAM,Discovery,0,11300.0
O02851,T30746,SQL Sentry,APAC,Closed Lost,0,
O02852,T30747,DPM,EMEA,Closed Lost,0,
O02853,T30754,DPA,EMEA,Closed Lost,0,
O02854,T30757,DPM,NAM,Proposal,0,7100.0
O02855,T30764,DPM,APAC,Closed Won,1,3300.0
O02856,T30770,DPA,EMEA,Closed Lost,0,
O02857,T30792,DPM,EMEA,Closed Lost,0,
O02858,T30805,DPA,NAM,Closed Won,1,10800.0
O02859,T30810,DPA,EMEA,Discovery,0,16200.0
O02860,T30824,DPA,LATAM,Discovery,0,7600.0
O02861,T30829,DPM,NAM,Discovery,0,31200.0
O02862,T30833,DPM,NAM,Closed Lost,0,
O02863,T30839,SQL Sentry,NAM,Closed Lost,0,
O02864,T30841,DPA,LATAM,Negotiation,0,7600.0
O02865,T30843,SQL Sentry,NAM,Discovery,0,4000.0
O02866,T30879,DPA,EMEA,Closed Lost,0,
O02867,T30897,DPA,NAM,Closed Lost,0,
O02868,T30899,DPM,EMEA,Discovery,0,25500.0
O02869,T30904,DPM,LATAM,Closed Lost,0,
O02870,T30913,DPA,NAM,Proposal,0,5900.0
O02871,T30917,SQL Sentry,LATAM,Proposal,0,19800.0
O02872,T30933,DPA,NAM,Proposal,0,2800.0
O02873,T30947,DPA,NAM,Technical Evaluation,0,13700.0
O02874,T30954,DPM,NAM,Closed Lost,0,
O02875,T30972,SQL Sentry,NAM,Proposal,0,12000.0
O02876,T30974,DPM,APAC,Discovery,0,10900.0
O02877,T30982,DPM,NAM,Closed Lost,0,
O02878,T30984,SQL Sentry,EMEA,Closed Lost,0,
O02879,T30988,DPM,LATAM,Discovery,0,23100.0
O02880,T30991,DPA,NAM,Technical Evaluation,0,21700.0
O02881,T30992,DPM,NAM,Closed Lost,0,
O02882,T30998,SQL Sentry,LATAM,Closed Lost,0,
O02883,T31001,DPA,EMEA,Closed Lost,0,
O02884,T31004,DPM,NAM,Closed Lost,0,
O02885,T31010,DPA,APAC,Closed Lost,0,
O02886,T31018,DPM,LATAM,Discovery,0,29700.0
O02887,T31037,DPA,EMEA,Proposal,0,7100.0
O02888,T31041,DPA,LATAM,Closed Lost,0,
O02889,T31054,SQL Sentry,NAM,Closed Lost,0,
O02890,T31055,DPA,NAM,Negotiation,0,7900.0
O02891,T31081,SQL Sentry,EMEA,Discovery,0,24400.0
O02892,T31086,SQL Sentry,NAM,Closed Lost,0,
O02893,T31140,SQL Sentry,EMEA,Closed Lost,0,
O02894,T31141,DPA,NAM,Technical Evaluation,0,7600.0
O02895,T31157,DPA,EMEA,Proposal,0,27000.0
O02896,T31160,DPA,NAM,Closed Lost,0,
O02897,T31170,DPM,NAM,Proposal,0,21700.0
O02898,T31172,DPM,NAM,Closed Lost,0,
O02899,T31175,DPM,EMEA,Proposal,0,27500.0
O02900,T31179,DPA,APAC,Proposal,0,7900.0
O02901,T31183,DPA,NAM,Proposal,0,10600.0
O02902,T31187,DPA,NAM,Discovery,0,52300.0
O02903,T31209,DPA,LATAM,Discovery,0,23100.0
O02904,T31250,SQL Sentry,NAM,Closed Lost,0,
O02905,T31256,SQL Sentry,LATAM,Closed Lost,0,
O02906,T31260,DPM,APAC,Negotiation,0,5200.0
O02907,T31267,DPA,NAM,Discovery,0,5900.0
O02908,T31273,DPA,NAM,Closed Lost,0,
O02909,T31286,DPA,NAM,Closed Lost,0,
O02910,T31290,DPA,APAC,Closed Lost,0,
O02911,T31327,DPM,EMEA,Technical Evaluation,0,7600.0
O02912,T31329,DPM,EMEA,Closed Lost,0,
O02913,T31332,DPA,EMEA,Closed Won,1,10000.0
O02914,T31345,SQL Sentry,LATAM,Technical Evaluation,0,12500.0
O02915,T31383,DPA,APAC,Closed Lost,0,
O02916,T31389,SQL Sentry,NAM,Closed Lost,0,
O02917,T31390,DPM,NAM,Discovery,0,31500.0
O02918,T31391,DPM,NAM,Closed Lost,0,
O02919,T31395,DPM,APAC,Closed Lost,0,
O02920,T31402,SQL Sentry,NAM,Closed Lost,0,
O02921,T31406,DPM,EMEA,Closed Lost,0,
O02922,T31413,DPA,APAC,Closed Lost,0,
O02923,T31422,DPM,NAM,Negotiation,0,24700.0
O02924,T31448,DPA,NAM,Closed Lost,0,
O02925,T31451,SQL Sentry,EMEA,Proposal,0,10600.0
O02926,T31456,DPA,NAM,Proposal,0,12500.0
O02927,T31470,DPM,NAM,Closed Lost,0,
O02928,T31471,DPA,LATAM,Negotiation,0,8000.0
O02929,T31483,DPA,NAM,Technical Evaluation,0,3100.0
O02930,T31497,DPA,EMEA,Closed Lost,0,
O02931,T31503,SQL Sentry,NAM,Closed Lost,0,
O02932,T31509,SQL Sentry,EMEA,Discovery,0,25500.0
O02933,T31511,DPM,EMEA,Closed Lost,0,
O02934,T31538,SQL Sentry,NAM,Negotiation,0,27200.0
O02935,T31551,DPM,NAM,Closed Won,1,4600.0
O02936,T31563,DPA,EMEA,Discovery,0,10600.0
O02937,T31564,DPM,EMEA,Closed Lost,0,
O02938,T31584,DPA,APAC,Closed Lost,0,
O02939,T31604,DPA,EMEA,Technical Evaluation,0,6900.0
O02940,T31611,DPA,NAM,Negotiation,0,39100.0
O02941,T31624,DPM,NAM,Technical Evaluation,0,10700.0
O02942,T31626,DPA,EMEA,Closed Lost,0,
O02943,T31656,DPA,NAM,Proposal,0,7900.0
O02944,T31664,SQL Sentry,EMEA,Proposal,0,20200.0
O02945,T31678,DPA,NAM,Technical Evaluation,0,20000.0
O02946,T31694,DPA,APAC,Proposal,0,7500.0
O02947,T31734,DPA,APAC,Closed Lost,0,
O02948,T31769,SQL Sentry,EMEA,Negotiation,0,22800.0
O02949,T31784,DPA,NAM,Closed Lost,0,
O02950,T31788,DPA,EMEA,Closed Lost,0,
O02951,T31792,DPM,NAM,Closed Lost,0,
O02952,T31793,DPM,NAM,Discovery,0,10000.0
O02953,T31825,DPA,NAM,Negotiation,0,11700.0
O02954,T31829,DPA,APAC,Discovery,0,24400.0
O02955,T31839,DPA,NAM,Technical Evaluation,0,14500.0
O02956,T31854,DPM,NAM,Proposal,0,3200.0
O02957,T31870,SQL Sentry,EMEA,Closed Lost,0,
O02958,T31872,DPA,NAM,Proposal,0,7100.0
O02959,T31877,SQL Sentry,NAM,Negotiation,0,26800.0
O02960,T31882,DPA,NAM,Closed Won,1,11200.0
O02961,T31888,DPA,NAM,Closed Won,1,6900.0
O02962,T31895,SQL Sentry,LATAM,Closed Lost,0,
O02963,T31899,DPM,EMEA,Closed Won,1,7200.0
O02964,T31924,SQL Sentry,EMEA,Closed Lost,0,
O02965,T31938,SQL Sentry,NAM,Discovery,0,9000.0
O02966,T31966,DPM,APAC,Discovery,0,11500.0
O02967,T31967,DPA,NAM,Closed Lost,0,
O02968,T31971,DPA,APAC,Closed Lost,0,
O02969,T31977,SQL Sentry,NAM,Closed Lost,0,
O02970,T31990,DPA,NAM,Closed Lost,0,
O02971,T31995,SQL Sentry,NAM,Closed Won,1,34500.0
O02972,T32002,DPM,APAC,Proposal,0,9700.0
O02973,T32017,DPA,NAM,Discovery,0,28100.0
O02974,T32033,SQL Sentry,APAC,Closed Lost,0,
O02975,T32047,DPM,EMEA,Proposal,0,14400.0
O02976,T32060,DPM,EMEA,Discovery,0,5800.0
O02977,T32063,DPA,NAM,Technical Evaluation,0,30300.0
O02978,T32073,DPA,NAM,Closed Lost,0,
O02979,T32091,DPA,NAM,Negotiation,0,9900.0
O02980,T32101,DPA,NAM,Technical Evaluation,0,8200.0
O02981,T32127,DPA,EMEA,Closed Lost,0,
O02982,T32136,DPA,APAC,Technical Evaluation,0,9200.0
O02983,T32177,DPM,NAM,Technical Evaluation,0,32500.0
O02984,T32192,SQL Sentry,NAM,Closed Lost,0,
O02985,T32195,DPA,NAM,Closed Won,1,36500.0
O02986,T32199,DPA,APAC,Closed Lost,0,
O02987,T32200,SQL Sentry,NAM,Technical Evaluation,0,7200.0
O02988,T32226,DPM,NAM,Closed Lost,0,
O02989,T32230,DPM,NAM,Closed Lost,0,
O02990,T32268,SQL Sentry,EMEA,Discovery,0,23500.0
O02991,T32295,SQL Sentry,APAC,Proposal,0,4600.0
O02992,T32306,DPM,EMEA,Closed Lost,0,
O02993,T32339,SQL Sentry,EMEA,Discovery,0,9700.0
O02994,T32345,DPA,EMEA,Negotiation,0,9700.0
O02995,T32361,DPM,NAM,Discovery,0,17100.0
O02996,T32374,DPA,EMEA,Discovery,0,18700.0
O02997,T32379,DPM,APAC,Closed Lost,0,
O02998,T32380,SQL Sentry,NAM,Negotiation,0,6400.0
O02999,T32383,DPM,EMEA,Discovery,0,22000.0
O03000,T32404,SQL Sentry,EMEA,Proposal,0,7700.0
O03001,T32405,SQL Sentry,NAM,Discovery,0,35700.0
O03002,T32409,DPA,EMEA,Technical Evaluation,0,6600.0
O03003,T32411,SQL Sentry,EMEA,Closed Lost,0,
O03004,T32423,DPM,APAC,Technical Evaluation,0,14200.0
O03005,T32425,DPA,NAM,Closed Lost,0,
O03006,T32428,DPA,LATAM,Closed Lost,0,
O03007,T32434,DPM,LATAM,Proposal,0,8600.0
O03008,T32442,DPA,NAM,Technical Evaluation,0,5100.0
O03009,T32444,DPM,EMEA,Proposal,0,2800.0
O03010,T32454,DPM,APAC,Closed Lost,0,
O03011,T32468,DPA,NAM,Discovery,0,15900.0
O03012,T32469,DPM,APAC,Closed Lost,0,
O03013,T32478,DPA,LATAM,Proposal,0,15000.0
O03014,T32480,DPA,NAM,Closed Lost,0,
O03015,T32488,SQL Sentry,NAM,Discovery,0,9600.0
O03016,T32503,SQL Sentry,NAM,Closed Lost,0,
O03017,T32504,DPA,EMEA,Technical Evaluation,0,8900.0
O03018,T32506,DPA,NAM,Discovery,0,3800.0
O03019,T32509,SQL Sentry,EMEA,Technical Evaluation,0,13200.0
O03020,T32510,SQL Sentry,NAM,Technical Evaluation,0,8800.0
O03021,T32514,SQL Sentry,NAM,Closed Lost,0,
O03022,T32525,SQL Sentry,NAM,Closed Won,1,30200.0
O03023,T32527,SQL Sentry,NAM,Closed Lost,0,
O03024,T32531,DPM,NAM,Closed Lost,0,
O03025,T32556,DPM,NAM,Technical Evaluation,0,8800.0
O03026,T32563,DPA,NAM,Proposal,0,4900.0
O03027,T32577,DPA,NAM,Proposal,0,8600.0
O03028,T32625,DPA,NAM,Technical Evaluation,0,9900.0
O03029,T32626,DPM,EMEA,Closed Lost,0,
O03030,T32628,DPM,EMEA,Technical Evaluation,0,8500.0
O03031,T32629,SQL Sentry,APAC,Closed Lost,0,
O03032,T32641,DPA,NAM,Closed Lost,0,
O03033,T32673,SQL Sentry,NAM,Closed Lost,0,
O03034,T32688,SQL Sentry,NAM,Negotiation,0,21800.0
O03035,T32711,DPA,EMEA,Negotiation,0,5600.0
O03036,T32741,SQL Sentry,EMEA,Discovery,0,6200.0
O03037,T32764,DPM,NAM,Closed Lost,0,
O03038,T32778,DPM,NAM,Closed Won,1,6500.0
O03039,T32804,DPA,NAM,Discovery,0,14900.0
O03040,T32826,DPA,NAM,Closed Won,1,11700.0
O03041,T32832,DPM,LATAM,Discovery,0,14200.0
O03042,T32850,DPA,EMEA,Technical Evaluation,0,10400.0
O03043,T32872,DPM,NAM,Discovery,0,10600.0
O03044,T32879,SQL Sentry,EMEA,Closed Lost,0,
O03045,T32883,DPA,NAM,Discovery,0,29200.0
O03046,T32893,DPM,NAM,Technical Evaluation,0,23500.0
O03047,T32896,DPM,EMEA,Discovery,0,6600.0
O03048,T32913,DPM,NAM,Closed Lost,0,
O03049,T32919,DPM,APAC,Negotiation,0,8200.0
O03050,T32925,DPA,EMEA,Closed Won,1,12900.0
O03051,T32932,DPA,EMEA,Closed Lost,0,
O03052,T32936,SQL Sentry,EMEA,Closed Lost,0,
O03053,T32949,DPA,NAM,Technical Evaluation,0,3900.0
O03054,T32954,DPA,LATAM,Closed Won,1,42400.0
O03055,T32979,DPA,NAM,Closed Won,1,4900.0
O03056,T32983,SQL Sentry,EMEA,Negotiation,0,8700.0
O03057,T32986,DPM,EMEA,Closed Lost,0,
O03058,T32989,DPA,LATAM,Negotiation,0,25200.0
O03059,T32991,SQL Sentry,NAM,Closed Lost,0,
O03060,T33006,DPA,NAM,Closed Lost,0,
O03061,T33012,DPM,EMEA,Proposal,0,25400.0
O03062,T33019,DPA,APAC,Closed Lost,0,
O03063,T33033,DPA,NAM,Technical Evaluation,0,14300.0
O03064,T33039,SQL Sentry,NAM,Proposal,0,24200.0
O03065,T33070,SQL Sentry,NAM,Discovery,0,29000.0
O03066,T33100,DPM,EMEA,Discovery,0,6500.0
O03067,T33117,SQL Sentry,EMEA,Proposal,0,6900.0
O03068,T33121,DPM,NAM,Proposal,0,20000.0
O03069,T33123,DPA,NAM,Closed Lost,0,
O03070,T33141,DPM,EMEA,Negotiation,0,6600.0
O03071,T33154,DPA,NAM,Discovery,0,9200.0
O03072,T33195,SQL Sentry,LATAM,Proposal,0,34600.0
O03073,T33199,DPA,EMEA,Closed Lost,0,
O03074,T33218,DPM,EMEA,Closed Lost,0,
O03075,T33231,DPA,APAC,Negotiation,0,24700.0
O03076,T33247,DPA,NAM,Closed Lost,0,
O03077,T33249,DPA,NAM,Closed Lost,0,
O03078,T33263,SQL Sentry,EMEA,Negotiation,0,6700.0
O03079,T33267,DPA,NAM,Closed Lost,0,
O03080,T33276,DPM,EMEA,Technical Evaluation,0,6900.0
O03081,T33285,DPA,APAC,Closed Lost,0,
O03082,T33305,DPA,NAM,Closed Lost,0,
O03083,T33332,SQL Sentry,EMEA,Technical Evaluation,0,7400.0
O03084,T33347,DPA,EMEA,Technical Evaluation,0,3200.0
O03085,T33368,DPA,NAM,Closed Won,1,11800.0
O03086,T33371,DPA,NAM,Negotiation,0,8600.0
O03087,T33372,SQL Sentry,NAM,Discovery,0,11500.0
O03088,T33399,DPA,EMEA,Closed Lost,0,
O03089,T33406,DPM,NAM,Closed Lost,0,
O03090,T33408,DPA,APAC,Technical Evaluation,0,5500.0
O03091,T33416,SQL Sentry,NAM,Proposal,0,10000.0
O03092,T33424,DPM,NAM,Closed Lost,0,
O03093,T33429,DPM,APAC,Closed Lost,0,
O03094,T33456,DPA,APAC,Negotiation,0,36100.0
O03095,T33472,DPA,APAC,Closed Lost,0,
O03096,T33485,DPA,EMEA,Closed Lost,0,
O03097,T33515,DPM,NAM,Closed Lost,0,
O03098,T33536,DPA,APAC,Technical Evaluation,0,2200.0
O03099,T33542,DPA,NAM,Technical Evaluation,0,9200.0
O03100,T33549,DPM,APAC,Closed Won,1,7800.0
O03101,T33552,SQL Sentry,EMEA,Proposal,0,27100.0
O03102,T33563,DPA,EMEA,Closed Lost,0,
O03103,T33573,SQL Sentry,NAM,Closed Lost,0,
O03104,T33574,DPM,NAM,Proposal,0,3900.0
O03105,T33608,SQL Sentry,NAM,Closed Won,1,3200.0
O03106,T33623,DPA,EMEA,Negotiation,0,3800.0
O03107,T33656,DPA,LATAM,Discovery,0,6200.0
O03108,T33666,DPA,EMEA,Discovery,0,16100.0
O03109,T33685,DPM,NAM,Proposal,0,16200.0
O03110,T33698,DPA,NAM,Negotiation,0,21400.0
O03111,T33703,SQL Sentry,EMEA,Closed Lost,0,
O03112,T33705,DPM,LATAM,Discovery,0,8100.0
O03113,T33725,DPA,NAM,Proposal,0,7300.0
O03114,T33726,DPA,EMEA,Closed Lost,0,
O03115,T33745,DPM,NAM,Proposal,0,5000.0
O03116,T33774,DPA,APAC,Closed Lost,0,
O03117,T33777,DPA,EMEA,Closed Lost,0,
O03118,T33779,DPA,APAC,Closed Lost,0,
O03119,T33795,DPA,APAC,Discovery,0,6900.0
O03120,T33800,DPM,APAC,Closed Lost,0,
O03121,T33812,SQL Sentry,NAM,Closed Lost,0,
O03122,T33828,DPA,EMEA,Closed Lost,0,
O03123,T33832,DPA,LATAM,Closed Lost,0,
O03124,T33840,SQL Sentry,EMEA,Closed Lost,0,
O03125,T33841,SQL Sentry,NAM,Closed Lost,0,
O03126,T33878,DPA,APAC,Closed Won,1,24700.0
O03127,T33886,SQL Sentry,NAM,Proposal,0,30700.0
O03128,T33888,SQL Sentry,NAM,Negotiation,0,11100.0
O03129,T33890,DPA,NAM,Negotiation,0,39700.0
O03130,T33895,DPA,EMEA,Closed Lost,0,
O03131,T33900,SQL Sentry,LATAM,Technical Evaluation,0,16100.0
O03132,T33916,DPM,LATAM,Proposal,0,25700.0
O03133,T33920,DPA,EMEA,Proposal,0,16500.0
O03134,T33926,DPA,EMEA,Negotiation,0,11400.0
O03135,T33943,SQL Sentry,EMEA,Closed Lost,0,
O03136,T33963,DPA,EMEA,Negotiation,0,6800.0
O03137,T33964,DPA,EMEA,Closed Lost,0,
O03138,T33965,DPA,EMEA,Closed Lost,0,
O03139,T33972,SQL Sentry,EMEA,Proposal,0,15600.0
O03140,T33986,SQL Sentry,NAM,Closed Lost,0,
O03141,T33989,DPA,EMEA,Negotiation,0,18200.0
O03142,T34001,DPA,NAM,Closed Lost,0,
O03143,T34010,SQL Sentry,NAM,Closed Lost,0,
O03144,T34049,DPA,NAM,Proposal,0,12400.0
O03145,T34057,DPA,APAC,Negotiation,0,5400.0
O03146,T34079,SQL Sentry,NAM,Technical Evaluation,0,19900.0
O03147,T34083,DPM,EMEA,Negotiation,0,8700.0
O03148,T34084,DPM,NAM,Proposal,0,4400.0
O03149,T34086,SQL Sentry,EMEA,Closed Lost,0,
O03150,T34089,DPM,NAM,Negotiation,0,24700.0
O03151,T34091,DPA,APAC,Negotiation,0,24900.0
O03152,T34092,DPA,NAM,Negotiation,0,38900.0
O03153,T34107,SQL Sentry,NAM,Closed Lost,0,
O03154,T34120,SQL Sentry,NAM,Closed Lost,0,
O03155,T34137,SQL Sentry,LATAM,Closed Lost,0,
O03156,T34143,DPM,NAM,Closed Won,1,7400.0
O03157,T34147,DPA,EMEA,Negotiation,0,20900.0
O03158,T34149,DPM,NAM,Proposal,0,19800.0
O03159,T34152,SQL Sentry,NAM,Closed Lost,0,
O03160,T34154,DPM,APAC,Closed Lost,0,
O03161,T34161,DPM,EMEA,Closed Lost,0,
O03162,T34172,SQL Sentry,EMEA,Negotiation,0,50500.0
O03163,T34181,SQL Sentry,NAM,Closed Lost,0,
O03164,T34186,DPA,EMEA,Closed Lost,0,
O03165,T34198,SQL Sentry,EMEA,Closed Lost,0,
O03166,T34208,DPM,APAC,Discovery,0,27700.0
O03167,T34214,DPM,NAM,Discovery,0,7400.0
O03168,T34226,DPA,NAM,Closed Won,1,42300.0
O03169,T34231,DPM,APAC,Closed Lost,0,
O03170,T34233,SQL Sentry,APAC,Negotiation,0,20600.0
O03171,T34235,DPM,NAM,Closed Lost,0,
O03172,T34238,SQL Sentry,NAM,Closed Lost,0,
O03173,T34248,DPM,EMEA,Closed Won,1,24400.0
O03174,T34286,DPA,EMEA,Closed Lost,0,
O03175,T34288,SQL Sentry,EMEA,Closed Lost,0,
O03176,T34296,SQL Sentry,LATAM,Closed Lost,0,
O03177,T34304,DPA,NAM,Technical Evaluation,0,27400.0
O03178,T34312,DPA,EMEA,Proposal,0,4300.0
O03179,T34316,DPM,NAM,Negotiation,0,2300.0
O03180,T34356,DPA,APAC,Closed Lost,0,
O03181,T34359,DPM,APAC,Closed Lost,0,
O03182,T34387,DPM,NAM,Closed Lost,0,
O03183,T34388,SQL Sentry,NAM,Closed Lost,0,
O03184,T34443,DPM,EMEA,Negotiation,0,10500.0
O03185,T34447,DPA,NAM,Closed Lost,0,
O03186,T34451,DPA,NAM,Closed Lost,0,
O03187,T34461,DPA,NAM,Proposal,0,3800.0
O03188,T34504,DPA,NAM,Negotiation,0,46800.0
O03189,T34505,DPA,EMEA,Closed Lost,0,
O03190,T34510,SQL Sentry,EMEA,Proposal,0,26600.0
O03191,T34517,DPA,NAM,Closed Lost,0,
O03192,T34524,DPA,NAM,Closed Lost,0,
O03193,T34532,DPM,APAC,Technical Evaluation,0,9700.0
O03194,T34538,SQL Sentry,NAM,Technical Evaluation,0,12900.0
O03195,T34557,DPM,NAM,Closed Lost,0,
O03196,T34563,DPM,EMEA,Closed Won,1,6900.0
O03197,T34576,DPM,NAM,Closed Lost,0,
O03198,T34582,SQL Sentry,APAC,Closed Lost,0,
O03199,T34584,DPM,NAM,Closed Lost,0,
O03200,T34596,SQL Sentry,NAM,Closed Lost,0,
O03201,T34601,SQL Sentry,NAM,Technical Evaluation,0,8300.0
O03202,T34605,DPA,NAM,Closed Lost,0,
O03203,T34617,DPA,EMEA,Discovery,0,7000.0
O03204,T34629,DPM,NAM,Proposal,0,13300.0
O03205,T34667,DPA,EMEA,Discovery,0,10200.0
O03206,T34676,DPA,NAM,Negotiation,0,6300.0
O03207,T34690,DPM,NAM,Proposal,0,32300.0
O03208,T34700,DPM,NAM,Discovery,0,3700.0
O03209,T34702,DPA,EMEA,Negotiation,0,7700.0
O03210,T34731,DPA,EMEA,Closed Lost,0,
O03211,T34737,DPM,NAM,Closed Lost,0,
O03212,T34755,SQL Sentry,NAM,Discovery,0,9000.0
O03213,T34758,DPM,LATAM,Closed Lost,0,
O03214,T34762,DPM,APAC,Technical Evaluation,0,18700.0
O03215,T34791,DPA,EMEA,Closed Lost,0,
O03216,T34793,DPA,APAC,Proposal,0,11500.0
O03217,T34800,DPM,NAM,Closed Lost,0,
O03218,T34822,SQL Sentry,EMEA,Closed Lost,0,
O03219,T34824,DPA,NAM,Closed Lost,0,
O03220,T34825,DPA,NAM,Closed Lost,0,
O03221,T34832,DPA,APAC,Proposal,0,18600.0
O03222,T34838,DPM,NAM,Negotiation,0,4700.0
O03223,T34850,DPM,EMEA,Closed Lost,0,
O03224,T34859,DPA,NAM,Proposal,0,2800.0
O03225,T34876,DPM,NAM,Technical Evaluation,0,8400.0
O03226,T34903,SQL Sentry,NAM,Discovery,0,44900.0
O03227,T34929,DPA,NAM,Negotiation,0,17100.0
O03228,T34936,DPA,NAM,Closed Lost,0,
O03229,T34939,DPM,LATAM,Proposal,0,22700.0
O03230,T34946,DPA,EMEA,Discovery,0,26500.0
O03231,T34952,DPM,NAM,Closed Lost,0,
O03232,T34964,DPA,NAM,Technical Evaluation,0,21600.0
O03233,T34989,SQL Sentry,NAM,Discovery,0,7400.0
O03234,T34994,SQL Sentry,NAM,Closed Lost,0,
