trial_id,logins,instances_monitored,wait_time_analyses_run,tuning_advisors_used,anomaly_alerts_configured,reports_generated,feature_adoption_rate,engagement_score
T14111,0,0,0,0,0,0,0.0,8
T14112,0,0,0,0,0,0,0.0,8
T14113,0,0,0,0,0,0,0.0,1
T14114,0,0,0,0,0,0,0.0,8
T14115,0,0,0,0,0,0,0.0,1
T14116,22,3,10,8,1,2,0.73,77
T14117,2,0,0,0,0,0,0.0,1
T14118,4,1,7,2,1,1,0.3,25
T14119,3,1,0,0,0,0,0.0,2
T14120,1,0,0,0,0,0,0.0,1
T14121,0,0,0,0,0,0,0.0,1
T14122,0,0,0,0,0,0,0.0,3
T14123,0,0,0,0,0,0,0.0,1
T14124,0,0,0,0,0,0,0.0,3
T14125,0,0,0,0,0,0,0.0,7
T14126,16,3,11,3,0,1,0.57,51
T14127,8,3,8,4,1,0,0.53,48
T14128,12,3,10,1,0,1,0.66,66
T14129,0,0,0,0,0,0,0.0,1
T14130,17,3,9,6,3,2,0.76,79
T14131,0,0,0,0,0,0,0.0,1
T14132,0,0,0,0,0,0,0.0,6
T14133,9,1,7,2,3,2,0.54,53
T14134,0,0,0,0,0,0,0.0,6
T14135,11,3,7,2,4,0,0.47,42
T14136,17,1,15,5,4,1,0.61,79
T14137,0,0,0,0,0,0,0.0,5
T14138,20,4,15,5,2,5,0.76,87
T14139,10,2,5,0,1,0,0.48,56
T14140,24,2,18,2,2,2,0.64,79
T14141,0,0,0,0,0,0,0.0,1
T14142,0,0,0,0,0,0,0.0,1
T14143,0,0,0,0,0,0,0.0,1
T14144,0,0,0,0,0,0,0.0,5
T14145,0,0,0,0,0,0,0.0,1
T14146,0,0,0,0,0,0,0.0,10
T14147,19,3,9,4,3,3,0.74,90
T14148,0,1,0,0,0,0,0.0,23
T14149,1,0,0,0,0,0,0.0,1
T14150,1,0,0,0,0,0,0.0,10
T14151,0,0,0,0,0,0,0.0,5
T14152,0,0,0,0,0,0,0.0,1
T14153,15,3,9,3,0,3,0.41,44
T14154,0,0,0,0,0,0,0.0,2
T14155,2,0,0,0,0,0,0.0,2
T14156,0,0,0,0,0,0,0.0,10
T14157,0,0,0,0,0,0,0.0,1
T14158,0,0,0,0,0,0,0.0,5
T14159,0,0,0,0,0,0,0.0,5
T14160,6,4,11,3,6,5,0.56,51
T14161,7,1,5,1,0,2,0.35,21
T14162,5,2,1,2,0,1,0.3,15
T14163,0,0,0,0,0,0,0.0,1
T14164,17,1,12,3,2,1,0.5,47
T14165,16,5,11,2,1,0,0.5,72
T14166,8,1,11,3,1,1,0.44,49
T14167,1,0,0,0,0,0,0.0,14
T14168,0,1,0,0,0,0,0.0,9
T14169,1,0,0,0,0,0,0.0,2
T14170,1,1,0,0,0,0,0.0,2
T14171,23,4,21,10,3,0,0.73,99
T14172,10,1,5,2,1,2,0.44,40
T14173,0,0,0,0,0,0,0.0,6
T14174,0,0,0,0,0,0,0.0,2
T14175,0,0,0,0,0,0,0.0,6
T14176,12,6,10,3,2,0,0.7,62
T14177,16,5,10,5,1,4,0.72,73
T14178,0,0,0,0,0,0,0.0,1
T14179,1,1,0,0,0,0,0.0,25
T14180,8,3,12,6,0,1,0.58,56
T14181,0,0,0,0,0,0,0.0,16
T14182,12,3,7,8,1,0,0.49,44
T14183,1,1,4,2,0,0,0.33,7
T14184,17,4,15,6,2,2,0.72,82
T14185,1,1,0,0,0,0,0.0,31
T14186,8,2,11,4,1,0,0.71,61
T14187,12,6,12,3,2,0,0.75,60
T14188,6,2,11,2,0,1,0.55,46
T14189,16,2,16,5,1,3,0.65,79
T14190,1,0,0,0,0,0,0.0,4
T14191,1,0,0,0,0,0,0.0,8
T14192,10,6,12,3,3,1,0.6,55
T14193,5,4,5,7,2,0,0.64,53
T14194,16,8,15,5,1,2,0.68,67
T14195,16,4,14,5,3,0,0.76,70
T14196,0,0,0,0,0,0,0.0,12
T14197,0,0,0,0,0,0,0.0,1
T14198,0,1,0,0,0,0,0.0,1
T14199,1,0,0,0,0,0,0.0,6
T14200,18,6,6,4,2,2,0.61,53
T14201,6,1,5,2,0,0,0.5,40
T14202,13,5,6,1,3,2,0.71,65
T14203,0,0,0,0,0,0,0.0,2
T14204,0,0,0,0,0,0,0.0,12
T14205,1,0,0,0,0,0,0.0,6
T14206,1,0,0,0,0,0,0.0,1
T14207,6,4,4,0,1,1,0.42,31
T14208,10,1,6,4,3,0,0.47,46
T14209,0,0,0,0,0,0,0.0,12
T14210,3,1,0,0,0,0,0.0,10
T14211,0,1,0,0,0,0,0.0,6
T14212,0,0,0,0,0,0,0.0,7
T14213,0,0,0,0,0,0,0.0,4
T14214,10,2,4,4,1,1,0.51,49
T14215,9,4,5,5,0,0,0.37,30
T14216,0,0,0,0,0,0,0.0,2
T14217,13,7,15,6,3,3,0.84,92
T14218,1,0,0,0,0,0,0.0,7
T14219,9,3,9,0,3,1,0.63,59
T14220,0,0,0,0,0,0,0.0,1
T14221,0,0,0,0,0,0,0.0,5
T14222,0,0,0,0,0,0,0.0,2
T14223,13,3,12,4,2,4,0.61,66
T14224,3,2,2,1,3,0,0.29,9
T14225,15,5,16,3,2,5,0.8,79
T14226,1,0,0,0,0,0,0.0,2
T14227,15,2,9,2,3,2,0.62,55
T14228,0,0,0,0,0,0,0.0,2
T14229,0,0,0,0,0,0,0.0,1
T14230,0,0,0,0,0,0,0.0,6
T14231,0,0,0,0,0,0,0.0,5
T14232,0,0,0,0,0,0,0.0,1
T14233,7,4,9,5,0,1,0.56,46
T14234,0,0,0,0,0,0,0.0,4
T14235,0,0,0,0,0,0,0.0,3
T14236,0,0,0,0,0,0,0.0,4
T14237,7,1,2,0,0,0,0.28,21
T14238,1,0,0,0,0,0,0.0,9
T14239,10,1,5,3,0,1,0.46,46
T14240,4,2,2,0,1,3,0.33,22
T14241,13,7,11,7,4,1,0.67,76
T14242,0,0,0,0,0,0,0.0,1
T14243,0,0,0,0,0,0,0.0,6
T14244,16,3,19,5,0,4,0.78,79
T14245,1,1,0,0,0,0,0.0,10
T14246,15,4,9,4,1,3,0.79,74
T14247,1,1,0,0,0,0,0.0,16
T14248,0,0,0,0,0,0,0.0,6
T14249,3,3,5,2,2,0,0.42,28
T14250,13,1,9,1,2,1,0.49,45
T14251,12,3,14,4,2,1,0.65,70
T14252,0,1,0,0,0,0,0.0,10
T14253,8,3,7,2,4,0,0.47,28
T14254,21,6,17,7,4,0,0.91,100
T14255,10,2,6,1,1,2,0.51,45
T14256,0,0,0,0,0,0,0.0,1
T14257,13,5,12,1,0,1,0.58,61
T14258,16,5,9,3,0,2,0.47,51
T14259,1,0,0,0,0,0,0.0,4
T14260,24,3,15,10,2,1,0.89,100
T14261,0,0,0,0,0,0,0.0,2
T14262,22,2,12,4,3,1,0.71,84
T14263,13,1,7,7,0,1,0.6,62
T14264,10,3,7,3,2,2,0.59,43
T14265,0,0,0,0,0,0,0.0,1
T14266,18,1,19,3,1,4,0.76,88
T14267,24,3,18,3,3,2,0.75,86
T14268,19,3,15,5,2,2,0.72,77
T14269,16,9,16,7,5,3,0.8,86
T14270,12,5,9,3,0,1,0.65,69
T14271,3,1,3,1,0,0,0.25,10
T14272,11,6,17,9,2,1,0.74,78
T14273,0,0,0,0,0,0,0.0,15
T14274,4,2,7,4,0,1,0.41,36
T14275,19,3,17,4,1,2,0.81,75
T14276,2,1,0,0,0,0,0.0,17
T14277,0,0,0,0,0,0,0.0,5
T14278,1,1,0,0,0,0,0.0,6
T14279,12,3,8,3,3,1,0.79,77
T14280,0,0,0,0,0,0,0.0,7
T14281,0,0,0,0,0,0,0.0,4
T14282,10,1,12,9,1,1,0.68,69
T14283,8,1,7,4,2,3,0.59,49
T14284,13,4,10,5,1,2,0.67,66
T14285,0,0,0,0,0,0,0.0,4
T14286,0,0,0,0,0,0,0.0,1
T14287,13,5,9,6,0,1,0.48,57
T14288,4,1,5,0,0,0,0.33,21
T14289,2,1,0,0,0,0,0.0,13
T14290,0,0,0,0,0,0,0.0,1
T14291,1,0,0,0,0,0,0.0,5
T14292,15,3,15,2,0,0,0.56,61
T14293,0,0,0,0,0,0,0.0,4
T14294,4,1,4,0,0,0,0.34,17
T14295,0,0,0,0,0,0,0.0,13
T14296,10,2,11,2,3,1,0.77,75
T14297,0,0,0,0,0,0,0.0,1
T14298,10,1,4,2,2,0,0.36,30
T14299,4,2,14,2,0,3,0.47,35
T14300,0,0,0,0,0,0,0.0,3
T14301,5,1,2,1,0,0,0.34,16
T14302,0,0,0,0,0,0,0.0,1
T14303,9,3,12,2,1,0,0.58,56
T14304,0,0,0,0,0,0,0.0,1
T14305,9,5,5,0,1,2,0.36,29
T14306,19,6,14,7,0,1,0.9,98
T14307,0,1,0,0,0,0,0.0,3
T14308,13,4,5,3,1,1,0.45,45
T14309,0,0,0,0,0,0,0.0,4
T14310,0,0,0,0,0,0,0.0,1
T14311,23,4,10,4,4,3,0.6,79
T14312,0,0,0,0,0,0,0.0,6
T14313,0,0,0,0,0,0,0.0,7
T14314,0,0,0,0,0,0,0.0,1
T14315,15,4,10,3,2,0,0.69,62
T14316,0,0,0,0,0,0,0.0,1
T14317,0,0,0,0,0,0,0.0,1
T14318,7,5,9,9,3,3,0.72,64
T14319,11,1,8,3,3,1,0.59,50
T14320,9,4,10,1,4,2,0.53,58
T14321,11,2,11,3,0,1,0.68,61
T14322,17,3,8,4,3,1,0.67,65
T14323,3,2,1,1,0,0,0.3,17
T14324,0,0,0,0,0,0,0.0,1
T14325,0,0,0,0,0,0,0.0,3
T14326,0,0,0,0,0,0,0.0,1
T14327,16,5,14,8,0,1,0.57,62
T14328,0,0,0,0,0,0,0.0,1
T14329,0,0,0,0,0,0,0.0,4
T14330,0,0,0,0,0,0,0.0,11
T14331,7,3,13,1,2,3,0.67,57
T14332,0,0,0,0,0,0,0.0,6
T14333,11,5,5,1,1,2,0.46,41
T14334,0,1,0,0,0,0,0.0,25
T14335,1,1,0,0,0,0,0.0,29
T14336,0,0,0,0,0,0,0.0,2
T14337,0,0,0,0,0,0,0.0,1
T14338,10,1,8,2,1,0,0.48,28
T14339,0,0,0,0,0,0,0.0,2
T14340,20,7,25,10,3,4,1.0,100
T14341,0,0,0,0,0,0,0.0,8
T14342,20,7,12,9,3,1,0.89,84
T14343,0,0,0,0,0,0,0.0,7
T14344,0,0,0,0,0,0,0.0,1
T14345,7,3,6,1,1,1,0.47,35
T14346,0,0,0,0,0,0,0.0,8
T14347,9,7,11,0,2,1,0.62,55
T14348,1,1,0,0,0,0,0.0,24
T14349,0,0,0,0,0,0,0.0,2
T14350,8,2,3,2,1,0,0.35,34
T14351,0,0,0,0,0,0,0.0,1
T14352,0,0,0,0,0,0,0.0,2
T14353,6,1,2,1,0,0,0.33,15
T14354,0,0,0,0,0,0,0.0,1
T14355,0,0,0,0,0,0,0.0,7
T14356,3,1,0,0,0,0,0.0,5
T14357,17,2,15,6,3,3,0.82,92
T14358,0,1,0,0,0,0,0.0,12
T14359,0,0,0,0,0,0,0.0,5
T14360,0,1,0,0,0,0,0.0,19
T14361,1,0,0,0,0,0,0.0,8
T14362,2,0,0,0,0,0,0.0,6
T14363,0,0,0,0,0,0,0.0,3
T14364,7,4,14,5,1,0,0.66,60
T14365,13,2,16,4,6,1,0.7,76
T14366,22,3,17,8,6,3,0.93,100
T14367,8,3,8,1,1,1,0.59,42
T14368,1,1,0,0,0,0,0.0,17
T14369,2,1,5,2,1,1,0.35,26
T14370,1,1,0,0,0,0,0.0,28
T14371,0,0,0,0,0,0,0.0,4
T14372,0,0,0,0,0,0,0.0,9
T14373,0,0,0,0,0,0,0.0,9
T14374,12,3,12,4,0,2,0.64,62
T14375,1,0,0,0,0,0,0.0,3
T14376,0,0,0,0,0,0,0.0,2
T14377,0,0,0,0,0,0,0.0,5
T14378,7,2,2,3,4,1,0.44,34
T14379,0,0,0,0,0,0,0.0,1
T14380,7,2,5,3,0,1,0.33,32
T14381,0,0,0,0,0,0,0.0,4
T14382,0,0,0,0,0,0,0.0,3
T14383,5,2,3,1,0,0,0.27,8
T14384,10,3,8,6,3,1,0.56,49
T14385,16,3,12,5,1,2,0.74,72
T14386,9,2,13,5,2,0,0.67,64
T14387,0,0,0,0,0,0,0.0,4
T14388,1,0,0,0,0,0,0.0,6
T14389,10,5,12,3,1,0,0.56,62
T14390,1,0,0,0,0,0,0.0,10
T14391,11,2,14,3,1,0,0.33,34
T14392,22,4,13,9,2,2,0.78,96
T14393,22,4,17,3,5,1,0.87,100
T14394,8,2,2,3,1,1,0.38,28
T14395,1,1,0,0,0,0,0.0,3
T14396,12,4,8,4,2,1,0.62,55
T14397,9,3,5,5,2,2,0.57,49
T14398,0,1,0,0,0,0,0.0,4
T14399,14,4,11,4,1,1,0.61,58
T14400,0,0,0,0,0,0,0.0,1
T14401,0,0,0,0,0,0,0.0,4
T14402,7,1,3,2,0,0,0.41,29
T14403,0,0,0,0,0,0,0.0,1
T14404,0,0,0,0,0,0,0.0,4
T14405,0,0,0,0,0,0,0.0,8
T14406,3,3,7,2,2,0,0.37,35
T14407,0,0,0,0,0,0,0.0,1
T14408,17,4,6,5,0,4,0.63,63
T14409,0,0,0,0,0,0,0.0,1
T14410,0,0,0,0,0,0,0.0,1
T14411,0,0,0,0,0,0,0.0,4
T14412,14,4,9,3,2,0,0.63,61
T14413,9,5,17,3,1,2,0.82,76
T14414,10,5,11,3,2,3,0.62,68
T14415,0,0,0,0,0,0,0.0,1
T14416,12,2,12,5,1,4,0.72,73
T14417,0,1,0,0,0,0,0.0,18
T14418,7,4,5,2,1,0,0.54,41
T14419,1,0,0,0,0,0,0.0,8
T14420,15,4,7,9,4,3,0.74,80
T14421,16,4,14,4,0,1,0.81,87
T14422,7,5,8,3,2,0,0.41,33
T14423,0,1,0,0,0,0,0.0,9
T14424,20,3,5,4,0,0,0.58,68
T14425,0,0,0,0,0,0,0.0,8
T14426,0,1,0,0,0,0,0.0,17
T14427,5,1,9,2,2,3,0.43,36
T14428,7,6,8,3,3,1,0.74,68
T14429,16,2,11,4,3,1,0.67,74
T14430,0,0,0,0,0,0,0.0,1
T14431,0,0,0,0,0,0,0.0,3
T14432,1,1,0,0,0,0,0.0,5
T14433,0,0,0,0,0,0,0.0,1
T14434,9,2,9,2,0,1,0.38,39
T14435,3,3,8,2,1,2,0.45,41
T14436,0,0,0,0,0,0,0.0,8
T14437,21,7,10,6,3,2,0.9,91
T14438,1,0,0,0,0,0,0.0,3
T14439,1,0,0,0,0,0,0.0,6
T14440,1,0,0,0,0,0,0.0,1
T14441,1,0,0,0,0,0,0.0,10
T14442,15,8,18,3,2,1,0.9,97
T14443,13,4,12,3,0,4,0.67,69
T14444,14,4,13,8,2,1,0.67,65
T14445,18,5,12,11,4,0,0.8,97
T14446,0,0,0,0,0,0,0.0,1
T14447,0,0,0,0,0,0,0.0,1
T14448,0,1,0,0,0,0,0.0,14
T14449,10,4,11,1,2,0,0.66,57
T14450,11,1,7,5,3,0,0.51,52
T14451,13,3,8,5,0,0,0.73,63
T14452,15,5,5,5,2,0,0.59,67
T14453,21,5,21,8,4,2,0.96,100
T14454,0,0,0,0,0,0,0.0,1
T14455,1,0,0,0,0,0,0.0,5
T14456,0,0,0,0,0,0,0.0,1
T14457,0,0,0,0,0,0,0.0,6
T14458,1,0,0,0,0,0,0.0,3
T14459,0,0,0,0,0,0,0.0,5
T14460,11,2,5,3,1,1,0.5,41
T14461,22,4,16,3,4,2,0.71,85
T14462,13,3,6,4,2,1,0.54,52
T14463,0,0,0,0,0,0,0.0,1
T14464,1,0,0,0,0,0,0.0,8
T14465,4,3,8,5,0,3,0.47,44
T14466,0,0,0,0,0,0,0.0,7
T14467,11,4,6,0,1,1,0.32,28
T14468,22,5,19,4,4,2,0.77,100
T14469,9,5,9,1,2,1,0.61,60
T14470,0,0,0,0,0,0,0.0,4
T14471,13,4,19,2,3,2,0.65,66
T14472,1,1,0,0,0,0,0.0,6
T14473,17,5,14,1,3,3,0.75,78
T14474,12,2,10,2,3,3,0.74,70
T14475,0,0,0,0,0,0,0.0,5
T14476,12,3,11,2,2,0,0.57,63
T14477,2,0,0,0,0,0,0.0,11
T14478,0,1,0,0,0,0,0.0,2
T14479,5,4,6,4,2,1,0.5,33
T14480,12,1,13,2,2,0,0.53,48
T14481,10,3,9,4,0,1,0.54,48
T14482,0,0,0,0,0,0,0.0,2
T14483,0,1,0,0,0,0,0.0,11
T14484,29,1,13,8,5,4,0.78,98
T14485,1,0,0,0,0,0,0.0,7
T14486,16,6,11,4,0,1,0.69,76
T14487,0,0,0,0,0,0,0.0,1
T14488,9,5,10,4,2,1,0.57,49
T14489,17,3,3,3,0,2,0.5,62
T14490,6,2,8,2,1,1,0.49,48
T14491,1,1,0,0,0,0,0.0,9
T14492,18,1,6,8,0,4,0.67,68
T14493,0,1,0,0,0,0,0.0,12
T14494,0,0,0,0,0,0,0.0,2
T14495,1,1,0,0,0,0,0.0,5
T14496,18,3,17,4,4,1,0.91,100
T14497,0,0,0,0,0,0,0.0,7
T14498,1,1,0,0,0,0,0.0,4
T14499,0,0,0,0,0,0,0.0,1
T14500,1,5,4,0,1,0,0.31,13
T14501,16,5,10,6,2,4,0.58,61
T14502,9,2,9,4,0,0,0.53,48
T14503,15,2,9,10,3,3,0.75,75
T14504,8,4,12,2,0,1,0.72,68
T14505,11,3,5,3,1,0,0.51,35
T14506,1,0,0,0,0,0,0.0,1
T14507,10,3,6,6,2,1,0.6,61
T14508,11,1,12,4,2,1,0.46,45
T14509,20,3,27,9,2,1,0.91,100
T14510,0,0,0,0,0,0,0.0,1
T14511,7,1,9,3,0,0,0.48,40
T14512,0,1,0,0,0,0,0.0,5
T14513,9,4,11,4,4,3,0.83,81
T14514,0,1,0,0,0,0,0.0,11
T14515,22,4,13,4,1,3,0.84,80
T14516,8,2,7,2,2,0,0.45,39
T14517,1,0,0,0,0,0,0.0,4
T14518,0,1,0,0,0,0,0.0,20
T14519,14,3,19,5,0,2,0.8,93
T14520,1,0,0,0,0,0,0.0,3
T14521,0,0,0,0,0,0,0.0,2
T14522,0,0,0,0,0,0,0.0,11
T14523,18,4,7,3,3,3,0.63,73
T14524,1,0,0,0,0,0,0.0,2
T14525,19,4,22,10,3,0,0.85,100
T14526,2,3,3,1,1,0,0.25,17
T14527,7,7,17,2,5,1,0.64,65
T14528,11,4,8,3,0,4,0.54,59
T14529,15,3,10,3,1,0,0.66,60
T14530,0,0,0,0,0,0,0.0,3
T14531,0,0,0,0,0,0,0.0,3
T14532,1,0,0,0,0,0,0.0,3
T14533,17,3,7,3,2,2,0.58,56
T14534,19,3,12,7,1,5,0.83,100
T14535,0,0,0,0,0,0,0.0,2
T14536,0,0,0,0,0,0,0.0,5
T14537,0,0,0,0,0,0,0.0,1
T14538,8,2,2,2,2,0,0.47,37
T14539,9,6,14,4,1,0,0.55,60
T14540,0,0,0,0,0,0,0.0,6
T14541,2,0,0,0,0,0,0.0,1
T14542,0,0,0,0,0,0,0.0,1
T14543,6,1,3,0,1,0,0.41,17
T14544,0,0,0,0,0,0,0.0,4
T14545,0,0,0,0,0,0,0.0,11
T14546,8,2,2,0,2,1,0.52,34
T14547,0,0,0,0,0,0,0.0,1
T14548,11,5,15,2,1,3,0.68,66
T14549,0,0,0,0,0,0,0.0,11
T14550,16,3,11,7,5,1,0.85,87
T14551,1,1,0,0,0,0,0.0,15
T14552,1,1,0,0,0,0,0.0,14
T14553,13,4,13,6,0,5,0.78,70
T14554,0,0,0,0,0,0,0.0,1
T14555,2,1,0,0,0,0,0.0,13
T14556,9,4,19,6,3,3,0.69,74
T14557,0,0,0,0,0,0,0.0,5
T14558,0,0,0,0,0,0,0.0,1
T14559,22,3,14,4,1,2,0.75,86
T14560,0,0,0,0,0,0,0.0,1
T14561,12,3,6,4,1,0,0.64,50
T14562,12,3,12,5,1,2,0.69,64
T14563,0,0,0,0,0,0,0.0,1
T14564,6,3,8,7,0,1,0.6,53
T14565,0,0,0,0,0,0,0.0,1
T14566,9,3,10,6,2,2,0.77,70
T14567,14,5,11,5,3,1,0.73,80
T14568,0,0,0,0,0,0,0.0,12
T14569,19,2,9,4,2,0,0.7,69
T14570,1,1,0,0,0,0,0.0,9
T14571,0,0,0,0,0,0,0.0,1
T14572,0,0,0,0,0,0,0.0,4
T14573,0,1,0,0,0,0,0.0,10
T14574,21,5,16,6,4,5,0.7,84
T14575,8,4,14,6,0,2,0.56,60
T14576,14,1,10,1,3,1,0.61,59
T14577,8,4,9,5,0,3,0.6,62
T14578,0,1,0,0,0,0,0.0,22
T14579,1,0,0,0,0,0,0.0,8
T14580,11,4,9,1,2,3,0.83,75
T14581,19,3,10,4,2,1,0.63,77
T14582,0,0,0,0,0,0,0.0,2
T14583,1,1,0,0,0,0,0.0,19
T14584,0,0,0,0,0,0,0.0,2
T14585,1,1,0,0,0,0,0.0,9
T14586,15,5,11,10,5,1,0.72,76
T14587,0,0,0,0,0,0,0.0,6
T14588,0,0,0,0,0,0,0.0,5
T14589,1,0,0,0,0,0,0.0,5
T14590,3,1,0,0,0,0,0.0,5
T14591,17,2,7,4,4,4,0.9,83
T14592,14,3,9,5,1,1,0.58,59
T14593,2,0,0,0,0,0,0.0,3
T14594,22,7,11,3,2,1,0.74,79
T14595,6,1,3,1,0,0,0.33,22
T14596,14,5,7,5,0,1,0.71,74
T14597,1,1,0,0,0,0,0.0,7
T14598,0,0,0,0,0,0,0.0,4
T14599,12,4,15,1,0,0,0.58,66
T14600,9,6,7,3,2,0,0.58,56
T14601,0,1,0,0,0,0,0.0,4
T14602,16,4,12,6,4,0,0.68,77
T14603,15,4,17,8,2,0,0.71,75
T14604,0,0,0,0,0,0,0.0,8
T14605,0,1,0,0,0,0,0.0,20
T14606,1,1,0,0,0,0,0.0,17
T14607,2,1,0,0,0,0,0.0,12
T14608,0,1,0,0,0,0,0.0,17
T14609,1,1,0,0,0,0,0.0,7
T14610,0,0,0,0,0,0,0.0,2
T14611,6,1,8,2,1,0,0.59,51
T14612,9,3,12,2,1,1,0.58,62
T14613,18,4,20,7,3,2,0.87,100
T14614,0,0,0,0,0,0,0.0,3
T14615,11,4,9,2,2,0,0.57,57
T14616,1,0,0,0,0,0,0.0,1
T14617,17,4,7,4,2,0,0.79,78
T14618,0,0,0,0,0,0,0.0,10
T14619,0,1,0,0,0,0,0.0,11
T14620,0,0,0,0,0,0,0.0,1
T14621,15,3,6,7,1,2,0.63,58
T14622,14,5,17,5,4,1,0.58,70
T14623,14,2,8,1,2,1,0.55,51
T14624,0,0,0,0,0,0,0.0,4
T14625,17,6,8,4,2,2,0.73,76
T14626,0,1,0,0,0,0,0.0,8
T14627,14,7,8,5,1,1,0.69,72
T14628,5,1,7,1,1,0,0.39,27
T14629,1,0,0,0,0,0,0.0,1
T14630,11,3,7,6,0,1,0.61,50
T14631,2,0,0,0,0,0,0.0,1
T14632,0,1,0,0,0,0,0.0,5
T14633,0,1,0,0,0,0,0.0,1
T14634,0,0,0,0,0,0,0.0,1
T14635,0,0,0,0,0,0,0.0,1
T14636,0,0,0,0,0,0,0.0,1
T14637,22,3,6,5,1,3,0.7,73
T14638,0,1,0,0,0,0,0.0,28
T14639,8,3,8,3,0,3,0.48,36
T14640,12,3,11,4,1,2,0.55,63
T14641,1,0,0,0,0,0,0.0,1
T14642,12,1,7,1,1,2,0.42,41
T14643,19,1,20,6,1,1,0.84,89
T14644,3,1,0,0,0,0,0.0,13
T14645,4,2,8,1,2,1,0.43,32
T14646,0,0,0,0,0,0,0.0,3
T14647,9,3,8,1,2,0,0.43,43
T14648,0,0,0,0,0,0,0.0,3
T14649,1,0,0,0,0,0,0.0,10
T14650,6,3,12,5,1,0,0.64,65
T14651,11,6,9,3,2,1,0.76,68
T14652,2,1,0,0,0,0,0.0,22
T14653,0,0,0,0,0,0,0.0,3
T14654,1,0,0,0,0,0,0.0,3
T14655,0,0,0,0,0,0,0.0,2
T14656,13,4,5,3,4,0,0.59,51
T14657,1,0,0,0,0,0,0.0,6
T14658,17,2,17,2,0,2,0.68,88
T14659,11,2,14,2,1,3,0.64,66
T14660,13,4,12,5,3,2,0.7,72
T14661,0,0,0,0,0,0,0.0,6
T14662,1,0,0,0,0,0,0.0,9
T14663,0,0,0,0,0,0,0.0,1
T14664,0,0,0,0,0,0,0.0,1
T14665,0,0,0,0,0,0,0.0,1
T14666,7,5,8,5,1,1,0.42,39
T14667,13,2,5,6,4,1,0.52,62
T14668,0,0,0,0,0,0,0.0,2
T14669,9,1,3,3,1,0,0.41,34
T14670,0,0,0,0,0,0,0.0,4
T14671,0,1,0,0,0,0,0.0,5
T14672,0,0,0,0,0,0,0.0,11
T14673,1,1,0,0,0,0,0.0,1
T14674,0,0,0,0,0,0,0.0,12
T14675,6,4,7,1,2,1,0.45,32
T14676,16,6,15,7,1,0,0.72,81
T14677,1,1,0,0,0,0,0.0,18
T14678,12,4,6,2,1,0,0.54,54
T14679,11,3,10,2,1,0,0.61,68
T14680,1,1,0,0,0,0,0.0,3
T14681,0,0,0,0,0,0,0.0,4
T14682,0,1,0,0,0,0,0.0,11
T14683,18,2,10,4,0,0,0.54,49
T14684,1,0,0,0,0,0,0.0,1
T14685,0,0,0,0,0,0,0.0,1
T14686,15,2,6,1,4,0,0.62,54
T14687,0,0,0,0,0,0,0.0,1
T14688,2,1,0,0,0,0,0.0,4
T14689,24,6,14,4,4,3,0.88,95
T14690,12,3,8,0,0,3,0.46,42
T14691,0,0,0,0,0,0,0.0,5
T14692,0,0,0,0,0,0,0.0,3
T14693,1,0,0,0,0,0,0.0,1
T14694,0,0,0,0,0,0,0.0,6
T14695,0,0,0,0,0,0,0.0,4
T14696,0,0,0,0,0,0,0.0,1
T14697,10,3,5,5,1,2,0.58,50
T14698,0,1,0,0,0,0,0.0,17
T14699,2,1,7,2,0,0,0.44,25
T14700,0,0,0,0,0,0,0.0,1
T14701,13,3,6,3,3,0,0.5,56
T14702,1,1,0,0,0,0,0.0,10
T14703,2,1,0,0,0,0,0.0,18
T14704,0,1,0,0,0,0,0.0,1
T14705,0,0,0,0,0,0,0.0,2
T14706,0,0,0,0,0,0,0.0,1
T14707,18,4,13,3,2,1,0.85,88
T14708,0,0,0,0,0,0,0.0,3
T14709,8,2,3,4,0,0,0.35,12
T14710,0,0,0,0,0,0,0.0,2
T14711,15,4,11,6,1,2,0.74,73
T14712,1,1,0,0,0,0,0.0,12
T14713,0,0,0,0,0,0,0.0,2
T14714,0,0,0,0,0,0,0.0,1
T14715,1,0,0,0,0,0,0.0,3
T14716,19,10,13,7,3,2,0.91,96
T14717,0,0,0,0,0,0,0.0,6
T14718,11,2,9,5,0,0,0.51,42
T14719,0,0,0,0,0,0,0.0,11
T14720,7,2,4,1,0,0,0.44,27
T14721,11,5,10,6,1,1,0.68,68
T14722,16,2,5,7,2,4,0.48,40
T14723,0,0,0,0,0,0,0.0,1
T14724,10,3,3,5,0,0,0.54,43
T14725,0,0,0,0,0,0,0.0,4
T14726,0,0,0,0,0,0,0.0,12
T14727,1,0,0,0,0,0,0.0,1
T14728,0,0,0,0,0,0,0.0,1
T14729,9,2,7,1,1,1,0.46,36
T14730,21,4,16,2,5,2,0.85,92
T14731,0,0,0,0,0,0,0.0,3
T14732,8,3,2,3,0,2,0.39,24
T14733,8,2,5,2,1,1,0.58,45
T14734,0,0,0,0,0,0,0.0,7
T14735,0,0,0,0,0,0,0.0,12
T14736,7,3,6,1,1,0,0.41,39
T14737,1,0,0,0,0,0,0.0,10
T14738,1,0,0,0,0,0,0.0,10
T14739,0,0,0,0,0,0,0.0,3
T14740,0,0,0,0,0,0,0.0,3
T14741,0,0,0,0,0,0,0.0,6
T14742,0,0,0,0,0,0,0.0,1
T14743,0,0,0,0,0,0,0.0,8
